country,indicator,date,value,unit
united-states,interest-rate,1988-08-01,7.75,%
united-states,interest-rate,1988-08-09,8.25,%
united-states,interest-rate,1988-09-01,8.25,%
united-states,interest-rate,1988-10-03,8.25,%
united-states,interest-rate,1988-11-01,8.25,%
united-states,interest-rate,1988-11-22,8.38,%
united-states,interest-rate,1988-12-01,8.38,%
united-states,interest-rate,1988-12-14,8.75,%
united-states,interest-rate,1989-01-03,8.75,%
united-states,interest-rate,1989-02-01,8.75,%
united-states,interest-rate,1989-02-08,9.0,%
united-states,interest-rate,1989-02-14,9.38,%
united-states,interest-rate,1989-02-23,9.63,%
united-states,interest-rate,1989-02-24,9.75,%
united-states,interest-rate,1989-03-01,9.75,%
united-states,interest-rate,1989-04-03,9.75,%
united-states,interest-rate,1989-05-01,9.75,%
united-states,interest-rate,1989-06-01,9.75,%
united-states,interest-rate,1989-06-05,9.63,%
united-states,interest-rate,1989-07-03,9.63,%
united-states,interest-rate,1989-07-06,9.25,%
united-states,interest-rate,1989-07-26,9.0,%
united-states,interest-rate,1989-08-01,9.0,%
united-states,interest-rate,1989-09-01,9.0,%
united-states,interest-rate,1989-10-02,9.0,%
united-states,interest-rate,1989-10-18,8.5,%
united-states,interest-rate,1989-11-01,8.5,%
united-states,interest-rate,1989-12-01,8.5,%
united-states,interest-rate,1989-12-19,8.25,%
united-states,interest-rate,1990-01-02,8.25,%
united-states,interest-rate,1990-02-01,8.25,%
united-states,interest-rate,1990-03-01,8.25,%
united-states,interest-rate,1990-04-02,8.25,%
united-states,interest-rate,1990-05-01,8.25,%
united-states,interest-rate,1990-06-01,8.25,%
united-states,interest-rate,1990-07-02,8.25,%
united-states,interest-rate,1990-07-13,8.0,%
united-states,interest-rate,1990-08-01,8.0,%
united-states,interest-rate,1990-09-04,8.0,%
united-states,interest-rate,1990-10-01,8.0,%
united-states,interest-rate,1990-10-29,7.75,%
united-states,interest-rate,1990-11-01,7.75,%
united-states,interest-rate,1990-11-14,7.5,%
united-states,interest-rate,1990-12-03,7.5,%
united-states,interest-rate,1990-12-07,7.25,%
united-states,interest-rate,1990-12-19,7.0,%
united-states,interest-rate,1991-01-02,7.0,%
united-states,interest-rate,1991-01-09,6.75,%
united-states,interest-rate,1991-02-01,6.25,%
united-states,interest-rate,1991-03-01,6.25,%
united-states,interest-rate,1991-03-08,6.0,%
united-states,interest-rate,1991-04-01,6.0,%
united-states,interest-rate,1991-04-30,5.75,%
united-states,interest-rate,1991-05-01,5.75,%
united-states,interest-rate,1991-06-03,5.75,%
united-states,interest-rate,1991-07-01,5.75,%
united-states,interest-rate,1991-08-01,5.75,%
united-states,interest-rate,1991-08-06,5.5,%
united-states,interest-rate,1991-09-03,5.5,%
united-states,interest-rate,1991-09-13,5.25,%
united-states,interest-rate,1991-10-01,5.25,%
united-states,interest-rate,1991-10-31,5.0,%
united-states,interest-rate,1991-11-01,5.0,%
united-states,interest-rate,1991-11-06,4.75,%
united-states,interest-rate,1991-12-02,4.75,%
united-states,interest-rate,1991-12-06,4.5,%
united-states,interest-rate,1991-12-20,4.0,%
united-states,interest-rate,1992-01-02,4.0,%
united-states,interest-rate,1992-02-03,4.0,%
united-states,interest-rate,1992-03-02,4.0,%
united-states,interest-rate,1992-04-01,4.0,%
united-states,interest-rate,1992-04-09,3.75,%
united-states,interest-rate,1992-05-01,3.75,%
united-states,interest-rate,1992-06-01,3.75,%
united-states,interest-rate,1992-07-01,3.75,%
united-states,interest-rate,1992-07-02,3.25,%
united-states,interest-rate,1992-08-03,3.25,%
united-states,interest-rate,1992-09-01,3.25,%
united-states,interest-rate,1992-09-04,3.0,%
united-states,interest-rate,1992-10-01,3.0,%
united-states,interest-rate,1992-11-02,3.0,%
united-states,interest-rate,1992-12-01,3.0,%
united-states,interest-rate,1993-01-04,3.0,%
united-states,interest-rate,1993-02-01,3.0,%
united-states,interest-rate,1993-03-01,3.0,%
united-states,interest-rate,1993-04-01,3.0,%
united-states,interest-rate,1993-05-03,3.0,%
united-states,interest-rate,1993-06-01,3.0,%
united-states,interest-rate,1993-07-01,3.0,%
united-states,interest-rate,1993-08-02,3.0,%
united-states,interest-rate,1993-09-01,3.0,%
united-states,interest-rate,1993-10-01,3.0,%
united-states,interest-rate,1993-11-01,3.0,%
united-states,interest-rate,1993-12-01,3.0,%
united-states,interest-rate,1994-01-03,3.0,%
united-states,interest-rate,1994-02-01,3.0,%
united-states,interest-rate,1994-02-04,3.25,%
united-states,interest-rate,1994-03-01,3.25,%
united-states,interest-rate,1994-03-22,3.5,%
united-states,interest-rate,1994-04-01,3.5,%
united-states,interest-rate,1994-04-18,3.75,%
united-states,interest-rate,1994-05-02,3.75,%
united-states,interest-rate,1994-05-17,4.25,%
united-states,interest-rate,1994-06-01,4.25,%
united-states,interest-rate,1994-07-01,4.25,%
united-states,interest-rate,1994-08-01,4.25,%
united-states,interest-rate,1994-08-16,4.75,%
united-states,interest-rate,1994-09-01,4.75,%
united-states,interest-rate,1994-10-03,4.75,%
united-states,interest-rate,1994-11-01,4.75,%
united-states,interest-rate,1994-11-15,5.5,%
united-states,interest-rate,1994-12-01,5.5,%
united-states,interest-rate,1995-01-02,5.5,%
united-states,interest-rate,1995-02-01,6.0,%
united-states,interest-rate,1995-03-01,6.0,%
united-states,interest-rate,1995-04-03,6.0,%
united-states,interest-rate,1995-05-01,6.0,%
united-states,interest-rate,1995-06-01,6.0,%
united-states,interest-rate,1995-07-03,6.0,%
united-states,interest-rate,1995-07-06,5.75,%
united-states,interest-rate,1995-08-01,5.75,%
united-states,interest-rate,1995-09-01,5.75,%
united-states,interest-rate,1995-10-02,5.75,%
united-states,interest-rate,1995-11-01,5.75,%
united-states,interest-rate,1995-12-01,5.75,%
united-states,interest-rate,1995-12-19,5.5,%
united-states,interest-rate,1996-01-01,5.5,%
united-states,interest-rate,1996-01-31,5.25,%
united-states,interest-rate,1996-02-01,5.25,%
united-states,interest-rate,1996-03-01,5.25,%
united-states,interest-rate,1996-04-01,5.25,%
united-states,interest-rate,1996-05-01,5.25,%
united-states,interest-rate,1996-06-03,5.25,%
united-states,interest-rate,1996-07-01,5.25,%
united-states,interest-rate,1996-08-01,5.25,%
united-states,interest-rate,1996-09-02,5.25,%
united-states,interest-rate,1996-10-01,5.25,%
united-states,interest-rate,1996-11-01,5.25,%
united-states,interest-rate,1996-12-02,5.25,%
united-states,interest-rate,1997-01-01,5.25,%
united-states,interest-rate,1997-02-03,5.25,%
united-states,interest-rate,1997-03-03,5.25,%
united-states,interest-rate,1997-03-25,5.5,%
united-states,interest-rate,1997-04-01,5.5,%
united-states,interest-rate,1997-05-01,5.5,%
united-states,interest-rate,1997-06-02,5.5,%
united-states,interest-rate,1997-07-01,5.5,%
united-states,interest-rate,1997-08-01,5.5,%
united-states,interest-rate,1997-09-01,5.5,%
united-states,interest-rate,1997-10-01,5.5,%
united-states,interest-rate,1997-11-03,5.5,%
united-states,interest-rate,1997-12-01,5.5,%
united-states,interest-rate,1998-01-01,5.5,%
united-states,interest-rate,1998-02-02,5.5,%
united-states,interest-rate,1998-03-02,5.5,%
united-states,interest-rate,1998-04-01,5.5,%
united-states,interest-rate,1998-05-01,5.5,%
united-states,interest-rate,1998-06-01,5.5,%
united-states,interest-rate,1998-07-01,5.5,%
united-states,interest-rate,1998-08-03,5.5,%
united-states,interest-rate,1998-09-01,5.5,%
united-states,interest-rate,1998-09-29,5.25,%
united-states,interest-rate,1998-10-01,5.25,%
united-states,interest-rate,1998-10-15,5.0,%
united-states,interest-rate,1998-11-02,5.0,%
united-states,interest-rate,1998-11-17,4.75,%
united-states,interest-rate,1998-12-01,4.75,%
united-states,interest-rate,1999-01-04,4.75,%
united-states,interest-rate,1999-02-01,4.75,%
united-states,interest-rate,1999-03-01,4.75,%
united-states,interest-rate,1999-04-01,4.75,%
united-states,interest-rate,1999-05-03,4.75,%
