country,indicator,date,value,unit
china,balance-of-trade,2023-10-01,56.13,USD Billion
china,balance-of-trade,2023-11-01,69.45,USD Billion
china,balance-of-trade,2023-12-01,75.31,USD Billion
china,balance-of-trade,2024-01-01,85.46,USD Billion
china,balance-of-trade,2024-02-01,125.16,USD Billion
china,balance-of-trade,2024-03-01,58.55,USD Billion
china,balance-of-trade,2024-04-01,72.35,USD Billion
china,balance-of-trade,2024-05-01,82.62,USD Billion
china,balance-of-trade,2024-06-01,99.05,USD Billion
china,balance-of-trade,2024-07-01,84.65,USD Billion
china,balance-of-trade,2024-08-01,91.02,USD Billion
china,balance-of-trade,2024-09-01,81.71,USD Billion
china,balance-of-trade,2024-10-01,95.27,USD Billion
china,balance-of-trade,2024-11-01,97.44,USD Billion
china,balance-of-trade,2024-12-01,104.84,USD Billion
