company,base_date,base_close,target_date,horizon,actual_close,predicted_close,actual_ret,predicted_ret,actual_dir,predicted_dir,hit
"Meta Platforms, Inc.",2023-12-01,324.82,2023-12-08,5,332.75,325.8027378428869,0.024413521334893194,0.0030254844002430077,up,up,1.0
"Meta Platforms, Inc.",2023-12-04,320.02,2023-12-05,1,318.29,317.61940420394734,-0.005405912130491724,-0.007501393025600406,down,down,1.0
"Meta Platforms, Inc.",2023-12-04,320.02,2023-12-06,2,317.45,318.02027264164127,-0.008030748078245088,-0.006248757447530504,down,down,1.0
"Meta Platforms, Inc.",2023-12-04,320.02,2023-12-07,3,326.59,318.5461669170859,0.020529966877070163,-0.0046054405440725515,up,down,0.0
"Meta Platforms, Inc.",2023-12-04,320.02,2023-12-08,4,332.75,318.8441706582789,0.03977876382726086,-0.0036742370530624814,up,down,0.0
"Meta Platforms, Inc.",2023-12-04,320.02,2023-12-11,5,325.28,319.0356662559499,0.016436472720454943,-0.003075850709487234,up,down,0.0
"Meta Platforms, Inc.",2023-12-05,318.29,2023-12-06,1,317.45,319.3847438211006,-0.0026391027050803725,0.0034394540233766836,down,up,0.0
"Meta Platforms, Inc.",2023-12-05,318.29,2023-12-07,2,326.59,319.972140538479,0.026076848157340644,0.005284930530267873,up,up,1.0
"Meta Platforms, Inc.",2023-12-05,318.29,2023-12-08,3,332.75,320.23443240912763,0.045430267994596055,0.006108996227112426,up,up,1.0
"Meta Platforms, Inc.",2023-12-05,318.29,2023-12-11,4,325.28,320.40298719443456,0.021961104652989262,0.0066385597864668635,up,up,1.0
"Meta Platforms, Inc.",2023-12-05,318.29,2023-12-12,5,334.22,320.2663965183368,0.05004869772848662,0.0062094207117308065,up,up,1.0
"Meta Platforms, Inc.",2023-12-06,317.45,2023-12-07,1,326.59,320.29981356337055,0.02879193573791144,0.008977204483762987,up,up,1.0
"Meta Platforms, Inc.",2023-12-06,317.45,2023-12-08,2,332.75,320.4308513538547,0.04819656638840766,0.009389986939217795,up,up,1.0
"Meta Platforms, Inc.",2023-12-06,317.45,2023-12-11,3,325.28,320.5657824970525,0.024665301622302675,0.009815033854315708,up,up,1.0
"Meta Platforms, Inc.",2023-12-06,317.45,2023-12-12,4,334.22,320.3893804550345,0.052827216884548875,0.009259349362212933,up,up,1.0
"Meta Platforms, Inc.",2023-12-06,317.45,2023-12-13,5,334.74,319.98397010043914,0.05446527012127901,0.007982265240003618,up,up,1.0
"Meta Platforms, Inc.",2023-12-07,326.59,2023-12-08,1,332.75,323.25643121200653,0.018861569552037803,-0.010207197979097471,up,down,0.0
"Meta Platforms, Inc.",2023-12-07,326.59,2023-12-11,2,325.28,323.5166527471286,-0.00401114547291712,-0.009410414442791795,down,down,1.0
"Meta Platforms, Inc.",2023-12-07,326.59,2023-12-12,3,334.22,323.2263492960561,0.023362625922410524,-0.010299307094350247,up,down,0.0
"Meta Platforms, Inc.",2023-12-07,326.59,2023-12-13,4,334.74,322.75277361968836,0.024954836339140925,-0.011749368873240516,up,down,0.0
"Meta Platforms, Inc.",2023-12-07,326.59,2023-12-14,5,333.17,322.1943770768245,0.020147585657858604,-0.013459147319806164,up,down,0.0
"Meta Platforms, Inc.",2023-12-08,332.75,2023-12-11,1,325.28,328.8131404170059,-0.022449286250939227,-0.01183128349509869,down,down,1.0
"Meta Platforms, Inc.",2023-12-08,332.75,2023-12-12,2,334.22,328.7924410689139,0.004417731029301359,-0.011893490401460892,up,down,0.0
"Meta Platforms, Inc.",2023-12-08,332.75,2023-12-13,3,334.74,328.1052255700803,0.005980465815176587,-0.0139587511041915,up,down,0.0
"Meta Platforms, Inc.",2023-12-08,332.75,2023-12-14,4,333.17,327.42504613732024,0.0012622088655146984,-0.016002866604597335,flat,down,0.0
"Meta Platforms, Inc.",2023-12-08,332.75,2023-12-15,5,334.92,326.31141042159516,0.006521412471825742,-0.019349630588744837,up,down,0.0
"Meta Platforms, Inc.",2023-12-11,325.28,2023-12-12,1,334.22,325.93400104031656,0.0274840137727498,0.0020105787023997376,up,up,1.0
"Meta Platforms, Inc.",2023-12-11,325.28,2023-12-13,2,334.74,325.2327379520346,0.029082636497786637,-0.00014529650751775574,up,flat,0.0
"Meta Platforms, Inc.",2023-12-11,325.28,2023-12-14,3,333.17,324.7004692582615,0.024256025577963736,-0.001781636564616622,up,flat,0.0
"Meta Platforms, Inc.",2023-12-11,325.28,2023-12-15,4,334.92,323.6883407037268,0.02963600590260712,-0.004893197541420249,up,down,0.0
"Meta Platforms, Inc.",2023-12-11,325.28,2023-12-18,5,344.62,323.13005926633923,0.05945646827348756,-0.006609507912139517,up,down,0.0
"Meta Platforms, Inc.",2023-12-12,334.22,2023-12-13,1,334.74,329.3029402328965,0.0015558614086529285,-0.014712045260916533,flat,down,0.0
"Meta Platforms, Inc.",2023-12-12,334.22,2023-12-14,2,333.17,328.8367466130186,-0.003141643229010865,-0.016106915765009385,down,down,1.0
"Meta Platforms, Inc.",2023-12-12,334.22,2023-12-15,3,334.92,327.61551021470916,0.00209442881934052,-0.019760905347647854,up,down,0.0
"Meta Platforms, Inc.",2023-12-12,334.22,2023-12-18,4,344.62,326.92010157833795,0.03111722817305959,-0.0218415966179824,up,down,0.0
"Meta Platforms, Inc.",2023-12-12,334.22,2023-12-19,5,350.36,326.0955108614727,0.04829154449165216,-0.024308805991644238,up,down,0.0
"Meta Platforms, Inc.",2023-12-13,334.74,2023-12-14,1,333.17,334.9388126865112,-0.0046902073250881075,0.0005939316678950512,down,flat,0.0
"Meta Platforms, Inc.",2023-12-13,334.74,2023-12-15,2,334.92,334.16322211541643,0.0005377307761247739,-0.0017230623307151157,flat,flat,1.0
"Meta Platforms, Inc.",2023-12-13,334.74,2023-12-18,3,344.62,333.24430254619244,0.02951544482284757,-0.004468236403798666,up,down,0.0
"Meta Platforms, Inc.",2023-12-13,334.74,2023-12-19,4,350.36,332.30939946002184,0.046663081794825846,-0.007261159526731709,up,down,0.0
"Meta Platforms, Inc.",2023-12-13,334.74,2023-12-20,5,349.28,331.9935973750203,0.043436697138077206,-0.00820458452823008,up,down,0.0
"Meta Platforms, Inc.",2023-12-14,333.17,2023-12-15,1,334.92,331.4547268287984,0.005252573761142959,-0.0051483422012834346,up,down,0.0
"Meta Platforms, Inc.",2023-12-14,333.17,2023-12-18,2,344.62,330.6769426423768,0.03436683975147819,-0.0074828386638149565,up,down,0.0
"Meta Platforms, Inc.",2023-12-14,333.17,2023-12-19,3,350.36,329.9159583326475,0.05159528168802712,-0.009766910788343817,up,down,0.0
"Meta Platforms, Inc.",2023-12-14,333.17,2023-12-20,4,349.28,329.73492365414165,0.04835369330972163,-0.010310281075301986,up,down,0.0
"Meta Platforms, Inc.",2023-12-14,333.17,2023-12-21,5,354.09,329.76389209565093,0.06279076747606314,-0.010223333146288935,up,down,0.0
"Meta Platforms, Inc.",2023-12-15,334.92,2023-12-18,1,344.62,333.7673152709505,0.028962140212588045,-0.0034416718292413022,up,down,0.0
"Meta Platforms, Inc.",2023-12-15,334.92,2023-12-19,2,350.36,333.3939057146569,0.04610056132807834,-0.004556593471106849,up,down,0.0
"Meta Platforms, Inc.",2023-12-15,334.92,2023-12-20,3,349.28,333.1455202264332,0.04287591066523336,-0.005298219794478796,up,down,0.0
"Meta Platforms, Inc.",2023-12-15,334.92,2023-12-21,4,354.09,333.1660676810376,0.05723754926549611,-0.005236869458265935,up,down,0.0
"Meta Platforms, Inc.",2023-12-15,334.92,2023-12-22,5,353.39,332.9487978670229,0.05514749790994855,-0.005885590985838743,up,down,0.0
"Meta Platforms, Inc.",2023-12-18,344.62,2023-12-19,1,350.36,341.95653104258713,0.016656026928210808,-0.0077287126615195705,up,down,0.0
"Meta Platforms, Inc.",2023-12-18,344.62,2023-12-20,2,349.28,341.7990801103377,0.013522140328477652,-0.008185595408456621,up,down,0.0
"Meta Platforms, Inc.",2023-12-18,344.62,2023-12-21,3,354.09,341.368497433691,0.0274795426846961,-0.009435037334771633,up,down,0.0
"Meta Platforms, Inc.",2023-12-18,344.62,2023-12-22,4,353.39,340.85259300214886,0.02544831988857287,-0.01093206139472793,up,down,0.0
"Meta Platforms, Inc.",2023-12-18,344.62,2023-12-26,5,354.83,340.91870180367414,0.02962683535488358,-0.010740230388038608,up,down,0.0
"Meta Platforms, Inc.",2023-12-19,350.36,2023-12-20,1,349.28,348.8189951156702,-0.0030825436693687662,-0.004398347083941725,down,down,1.0
"Meta Platforms, Inc.",2023-12-19,350.36,2023-12-21,2,354.09,348.460342091419,0.010646192487726799,-0.005422017092650391,up,down,0.0
"Meta Platforms, Inc.",2023-12-19,350.36,2023-12-22,3,353.39,347.5634806630163,0.008648247516839744,-0.007981845350450087,up,down,0.0
"Meta Platforms, Inc.",2023-12-19,350.36,2023-12-26,4,354.83,347.3793093286605,0.012758305742664603,-0.008507508480818347,up,down,0.0
"Meta Platforms, Inc.",2023-12-19,350.36,2023-12-27,5,357.83,347.14038708443206,0.021320927046466407,-0.009189442046945856,up,down,0.0
"Meta Platforms, Inc.",2023-12-20,349.28,2023-12-21,1,354.09,349.7054232867394,0.013771186440677975,0.0012180007064230153,up,flat,0.0
"Meta Platforms, Inc.",2023-12-20,349.28,2023-12-22,2,353.39,348.7056323339759,0.011767063673843375,-0.0016444333085892274,up,flat,0.0
"Meta Platforms, Inc.",2023-12-20,349.28,2023-12-26,3,354.83,348.41128687160665,0.01588983050847461,-0.0024871539406588527,up,down,0.0
"Meta Platforms, Inc.",2023-12-20,349.28,2023-12-27,4,357.83,348.09166577388055,0.02447892808062303,-0.0034022395388210694,up,down,0.0
"Meta Platforms, Inc.",2023-12-20,349.28,2023-12-28,5,358.32,347.7532616011846,0.025881814017407297,-0.004371101691523656,up,down,0.0
"Meta Platforms, Inc.",2023-12-21,354.09,2023-12-22,1,353.39,352.51458796852074,-0.0019768985286226348,-0.004449185324293913,flat,down,0.0
"Meta Platforms, Inc.",2023-12-21,354.09,2023-12-26,2,354.83,351.9578458247677,0.002089864158829702,-0.006021503502590589,up,down,0.0
"Meta Platforms, Inc.",2023-12-21,354.09,2023-12-27,3,357.83,351.34524839887047,0.010562286424355416,-0.007751564859582332,up,down,0.0
"Meta Platforms, Inc.",2023-12-21,354.09,2023-12-28,4,358.32,350.7853584137098,0.011946115394391308,-0.009332772985089069,up,down,0.0
"Meta Platforms, Inc.",2023-12-21,354.09,2023-12-29,5,353.96,350.6418247815394,-0.00036713829817276814,-0.009738132165439754,flat,down,0.0
"Meta Platforms, Inc.",2023-12-22,353.39,2023-12-26,1,354.83,353.6572230936082,0.004074818189535635,0.0007561705017352182,up,flat,0.0
"Meta Platforms, Inc.",2023-12-22,353.39,2023-12-27,2,357.83,353.1747467908038,0.012564022751068219,-0.0006091095084642792,up,flat,0.0
"Meta Platforms, Inc.",2023-12-22,353.39,2023-12-28,3,358.32,352.5455460619472,0.0139505928294519,-0.002389580740973898,up,down,0.0
"Meta Platforms, Inc.",2023-12-22,353.39,2023-12-29,4,353.96,352.37102548454163,0.0016129488666911719,-0.0028834277015715028,flat,down,0.0
"Meta Platforms, Inc.",2023-12-22,353.39,2024-01-02,5,346.29,352.36361466582355,-0.020091117462293688,-0.0029043983535935905,down,down,1.0
"Meta Platforms, Inc.",2023-12-26,354.83,2023-12-27,1,357.83,354.491787219601,0.008454752980300425,-0.0009531685043513121,up,flat,0.0
"Meta Platforms, Inc.",2023-12-26,354.83,2023-12-28,2,358.32,353.73605288359596,0.009835695967082855,-0.0030830175475693266,up,down,0.0
"Meta Platforms, Inc.",2023-12-26,354.83,2023-12-29,3,353.96,353.4459858408884,-0.0024518783642871363,-0.003900499278842225,down,down,1.0
"Meta Platforms, Inc.",2023-12-26,354.83,2024-01-02,4,346.29,353.35094305240625,-0.024067863483921776,-0.004168353711900722,down,down,1.0
"Meta Platforms, Inc.",2023-12-26,354.83,2024-01-03,5,344.47,353.55627530017057,-0.029197080291970684,-0.003589675900655005,down,down,1.0
"Meta Platforms, Inc.",2023-12-27,357.83,2023-12-28,1,358.32,356.3427387463169,0.0013693653410837804,-0.0041563347223068856,flat,down,0.0
"Meta Platforms, Inc.",2023-12-27,357.83,2023-12-29,2,353.96,355.75777748432756,-0.010815191571416609,-0.005791081004031026,down,down,1.0
"Meta Platforms, Inc.",2023-12-27,357.83,2024-01-02,3,346.29,355.43592991081823,-0.03224995109409486,-0.006690523682144462,down,down,1.0
"Meta Platforms, Inc.",2023-12-27,357.83,2024-01-03,4,344.47,355.45951103805714,-0.03733616521812022,-0.006624623318175782,down,down,1.0
"Meta Platforms, Inc.",2023-12-27,357.83,2024-01-04,5,347.12,355.64818078000826,-0.02993041388368773,-0.006097362490545017,down,down,1.0
"Meta Platforms, Inc.",2023-12-28,358.32,2023-12-29,1,353.96,359.0031400181675,-0.01216789461933471,0.001906508199842417,down,flat,0.0
"Meta Platforms, Inc.",2023-12-28,358.32,2024-01-02,2,346.29,358.8443362440489,-0.03357334226389812,0.0014633183859369418,down,flat,0.0
"Meta Platforms, Inc.",2023-12-28,358.32,2024-01-03,3,344.47,358.7277775970649,-0.038652601027014864,0.0011380263369751098,down,flat,0.0
"Meta Platforms, Inc.",2023-12-28,358.32,2024-01-04,4,347.12,358.83841691637565,-0.03125697700379546,0.0014467987172796842,down,flat,0.0
"Meta Platforms, Inc.",2023-12-28,358.32,2024-01-05,5,351.95,359.14240449382135,-0.0177774056709087,0.0022951677099278646,down,up,0.0
"Meta Platforms, Inc.",2023-12-29,353.96,2024-01-02,1,346.29,355.49040755496196,-0.021669115154254605,0.004323673734212856,down,up,0.0
"Meta Platforms, Inc.",2023-12-29,353.96,2024-01-03,2,344.47,355.2691619104549,-0.026810939089162485,0.003698615409805962,down,up,0.0
"Meta Platforms, Inc.",2023-12-29,353.96,2024-01-04,3,347.12,355.5360660798882,-0.01932421742569775,0.00445266719371743,down,up,0.0
"Meta Platforms, Inc.",2023-12-29,353.96,2024-01-05,4,351.95,355.94002042743887,-0.005678607752288369,0.0055939101238526604,down,up,0.0
"Meta Platforms, Inc.",2023-12-29,353.96,2024-01-08,5,358.66,356.09018754557655,0.013278336535201846,0.006018158960268322,up,up,1.0
"Meta Platforms, Inc.",2024-01-02,346.29,2024-01-03,1,344.47,346.67274025092524,-0.005255710531635314,0.0011052593228947523,down,flat,0.0
"Meta Platforms, Inc.",2024-01-02,346.29,2024-01-04,2,347.12,346.442896004547,0.002396835022668815,0.0004415259018364962,up,flat,0.0
"Meta Platforms, Inc.",2024-01-02,346.29,2024-01-05,3,351.95,347.19547349700144,0.016344682202777926,0.002614783843025856,up,up,1.0
"Meta Platforms, Inc.",2024-01-02,346.29,2024-01-08,4,358.66,347.53859336182336,0.035721505096884126,0.0036056292755301594,up,up,1.0
"Meta Platforms, Inc.",2024-01-02,346.29,2024-01-09,5,357.43,347.89317566683326,0.032169568858471186,0.004629575404525795,up,up,1.0
"Meta Platforms, Inc.",2024-01-03,344.47,2024-01-04,1,347.12,344.84735671003006,0.007692977617789581,0.0010954704619561305,up,flat,0.0
"Meta Platforms, Inc.",2024-01-03,344.47,2024-01-05,2,351.95,345.19685769923757,0.021714517955119344,0.002110075476057542,up,up,1.0
"Meta Platforms, Inc.",2024-01-03,344.47,2024-01-08,3,358.66,345.5386936228389,0.0411937178854472,0.0031024287248203044,up,up,1.0
"Meta Platforms, Inc.",2024-01-03,344.47,2024-01-09,4,357.43,345.8519958445951,0.03762301506662403,0.004011948339753979,up,up,1.0
"Meta Platforms, Inc.",2024-01-03,344.47,2024-01-10,5,370.47,346.1071488616832,0.07547827096699276,0.004752660207516354,up,up,1.0
"Meta Platforms, Inc.",2024-01-04,347.12,2024-01-05,1,351.95,346.13319465529514,0.013914496427748283,-0.0028428363237637195,up,down,0.0
"Meta Platforms, Inc.",2024-01-04,347.12,2024-01-08,2,358.66,346.43300050826497,0.033244987324268324,-0.0019791411953648213,up,flat,0.0
"Meta Platforms, Inc.",2024-01-04,347.12,2024-01-09,3,357.43,346.7009467577559,0.02970154413459323,-0.0012072287458057842,up,flat,0.0
"Meta Platforms, Inc.",2024-01-04,347.12,2024-01-10,4,370.47,346.91831011591955,0.0672678036413921,-0.0005810379237164425,up,flat,0.0
"Meta Platforms, Inc.",2024-01-04,347.12,2024-01-11,5,369.67,347.16224630571594,0.06496312514404244,0.00012170519046996657,up,flat,0.0
"Meta Platforms, Inc.",2024-01-05,351.95,2024-01-08,1,358.66,350.3406442038639,0.019065208126154386,-0.004572683040591196,up,down,0.0
"Meta Platforms, Inc.",2024-01-05,351.95,2024-01-09,2,357.43,350.5313750300547,0.015570393521807127,-0.004030757124436178,up,down,0.0
"Meta Platforms, Inc.",2024-01-05,351.95,2024-01-10,3,370.47,350.52423204552645,0.05262111095326052,-0.004051052576995433,up,down,0.0
"Meta Platforms, Inc.",2024-01-05,351.95,2024-01-11,4,369.67,350.6049621086986,0.05034806080409157,-0.00382167322432558,up,down,0.0
"Meta Platforms, Inc.",2024-01-05,351.95,2024-01-12,5,374.49,350.3850678454478,0.06404318795283427,-0.0044464615841801275,up,down,0.0
"Meta Platforms, Inc.",2024-01-08,358.66,2024-01-09,1,357.43,356.9101417440122,-0.003429431773824843,-0.004878877644531917,down,down,1.0
"Meta Platforms, Inc.",2024-01-08,358.66,2024-01-10,2,370.47,356.95754622502733,0.03292812134054537,-0.004746706560454737,up,down,0.0
"Meta Platforms, Inc.",2024-01-08,358.66,2024-01-11,3,369.67,356.7070425025288,0.030697596609602383,-0.005445149995737556,up,down,0.0
"Meta Platforms, Inc.",2024-01-08,358.66,2024-01-12,4,374.49,356.2648531497532,0.04413650811353366,-0.006678042854644558,up,down,0.0
"Meta Platforms, Inc.",2024-01-08,358.66,2024-01-16,5,367.46,355.5554035355191,0.02453577204037237,-0.00865609899202852,up,down,0.0
"Meta Platforms, Inc.",2024-01-09,357.43,2024-01-10,1,370.47,357.5736875550619,0.03648266793498033,0.0004020019446098198,up,flat,0.0
"Meta Platforms, Inc.",2024-01-09,357.43,2024-01-11,2,369.67,357.3301486419336,0.034244467448171695,-0.0002793591977909427,up,flat,0.0
"Meta Platforms, Inc.",2024-01-09,357.43,2024-01-12,3,374.49,356.85103445029415,0.047729625381193526,-0.001619801218996324,up,flat,0.0
"Meta Platforms, Inc.",2024-01-09,357.43,2024-01-16,4,367.46,356.11941094655754,0.02806143860336282,-0.0036667013217762086,up,down,0.0
"Meta Platforms, Inc.",2024-01-09,357.43,2024-01-17,5,368.37,355.4116566639083,0.03060739165710768,-0.005646821296734275,up,down,0.0
"Meta Platforms, Inc.",2024-01-10,370.47,2024-01-11,1,369.67,366.31046552804526,-0.002159419116257757,-0.011227722816840152,down,down,1.0
"Meta Platforms, Inc.",2024-01-10,370.47,2024-01-12,2,374.49,365.9058654735761,0.010851081059195026,-0.01231984918191463,up,down,0.0
"Meta Platforms, Inc.",2024-01-10,370.47,2024-01-16,3,367.46,364.692377893885,-0.008124814424919824,-0.015595384528072496,down,down,1.0
"Meta Platforms, Inc.",2024-01-10,370.47,2024-01-17,4,368.37,363.6640954695348,-0.005668475180176593,-0.0183710004331396,down,down,1.0
"Meta Platforms, Inc.",2024-01-10,370.47,2024-01-18,5,376.13,362.56805018582975,0.015277890247523329,-0.021329526855535616,up,down,0.0
"Meta Platforms, Inc.",2024-01-11,369.67,2024-01-12,1,374.49,369.0132800620216,0.013038656098682589,-0.0017765032000931558,up,flat,0.0
"Meta Platforms, Inc.",2024-01-11,369.67,2024-01-16,2,367.46,367.71557590437715,-0.005978304974707269,-0.005286942666764599,down,down,1.0
"Meta Platforms, Inc.",2024-01-11,369.67,2024-01-17,3,368.37,366.477146491142,-0.003516649985121896,-0.008637037111093775,down,down,1.0
"Meta Platforms, Inc.",2024-01-11,369.67,2024-01-18,4,376.13,365.232447481303,0.017475045310682443,-0.01200409153757955,up,down,0.0
"Meta Platforms, Inc.",2024-01-11,369.67,2024-01-19,5,383.45,364.6586930995388,0.0372764898422917,-0.013556163336113812,up,down,0.0
"Meta Platforms, Inc.",2024-01-12,374.49,2024-01-16,1,367.46,371.8977084862244,-0.018772196854388714,-0.00692219155057703,down,down,1.0
"Meta Platforms, Inc.",2024-01-12,374.49,2024-01-17,2,368.37,370.8415288027883,-0.016342225426580162,-0.009742506334512895,down,down,1.0
"Meta Platforms, Inc.",2024-01-12,374.49,2024-01-18,3,376.13,369.39380048719283,0.0043792891665998725,-0.013608372754431827,up,down,0.0
"Meta Platforms, Inc.",2024-01-12,374.49,2024-01-19,4,383.45,368.7019444102293,0.023925872519960423,-0.015455834841439538,up,down,0.0
"Meta Platforms, Inc.",2024-01-12,374.49,2024-01-22,5,381.78,368.3695950390336,0.01946647440519096,-0.01634330679314915,up,down,0.0
"Meta Platforms, Inc.",2024-01-16,367.46,2024-01-17,1,368.37,369.60445293085434,0.002476460022859699,0.005835881268313168,up,up,1.0
"Meta Platforms, Inc.",2024-01-16,367.46,2024-01-18,2,376.13,368.5495022131171,0.023594404833179167,0.002964954588573179,up,up,1.0
"Meta Platforms, Inc.",2024-01-16,367.46,2024-01-19,3,383.45,368.0194222877682,0.0435149404016764,0.0015224032214885975,up,flat,0.0
"Meta Platforms, Inc.",2024-01-16,367.46,2024-01-22,4,381.78,367.838215577023,0.03897022805203286,0.001029270062110198,up,flat,0.0
"Meta Platforms, Inc.",2024-01-16,367.46,2024-01-23,5,385.2,367.7907689765185,0.048277363522560304,0.0009001496122531087,up,flat,0.0
"Meta Platforms, Inc.",2024-01-17,368.37,2024-01-18,1,376.13,363.9686717740291,0.021065776257567094,-0.011948117995414741,up,down,0.0
"Meta Platforms, Inc.",2024-01-17,368.37,2024-01-19,2,383.45,363.4855153734966,0.04093710128403503,-0.013259724262299922,up,down,0.0
"Meta Platforms, Inc.",2024-01-17,368.37,2024-01-22,3,381.78,363.56228188387377,0.036403615929635876,-0.013051329142238072,up,down,0.0
"Meta Platforms, Inc.",2024-01-17,368.37,2024-01-23,4,385.2,363.6992465696803,0.045687759589543075,-0.01267951632955908,up,down,0.0
"Meta Platforms, Inc.",2024-01-17,368.37,2024-01-24,5,390.7,364.3743776364977,0.06061839997828266,-0.010846763752483429,up,down,0.0
"Meta Platforms, Inc.",2024-01-18,376.13,2024-01-19,1,383.45,374.19331736117124,0.01946135644590964,-0.005148971469515211,up,down,0.0
"Meta Platforms, Inc.",2024-01-18,376.13,2024-01-22,2,381.78,374.39789791541676,0.015021402174779937,-0.004605062304477793,up,down,0.0
"Meta Platforms, Inc.",2024-01-18,376.13,2024-01-23,3,385.2,373.98571821030896,0.02411400313721318,-0.005700906042301958,up,down,0.0
"Meta Platforms, Inc.",2024-01-18,376.13,2024-01-24,4,390.7,374.2970403926944,0.03873660702416716,-0.004873207686984848,up,down,0.0
"Meta Platforms, Inc.",2024-01-18,376.13,2024-01-25,5,393.18,374.3138052480846,0.045330072049557364,-0.004828635716149784,up,down,0.0
"Meta Platforms, Inc.",2024-01-19,383.45,2024-01-22,1,381.78,381.6250294356828,-0.004355196244621244,-0.004759344280394309,down,down,1.0
"Meta Platforms, Inc.",2024-01-19,383.45,2024-01-23,2,385.2,381.15574025797747,0.004563828400052158,-0.005983204438707833,up,down,0.0
"Meta Platforms, Inc.",2024-01-19,383.45,2024-01-24,3,390.7,381.04671115819053,0.01890728908593037,-0.006267541639873401,up,down,0.0
"Meta Platforms, Inc.",2024-01-19,383.45,2024-01-25,4,393.18,380.7729584194475,0.025374885904290045,-0.006981461939112003,up,down,0.0
"Meta Platforms, Inc.",2024-01-19,383.45,2024-01-26,5,394.14,381.0847623962285,0.02787847176946146,-0.006168307742264975,up,down,0.0
"Meta Platforms, Inc.",2024-01-22,381.78,2024-01-23,1,385.2,385.00742640534315,0.008958038661009,0.008453628805446018,up,up,1.0
"Meta Platforms, Inc.",2024-01-22,381.78,2024-01-24,2,390.7,384.6139559193001,0.023364241186023406,0.007423007803709304,up,up,1.0
"Meta Platforms, Inc.",2024-01-22,381.78,2024-01-25,3,393.18,384.0381269578087,0.02986012887002995,0.005914733505706724,up,up,1.0
"Meta Platforms, Inc.",2024-01-22,381.78,2024-01-26,4,394.14,384.1204410142443,0.032374666038032414,0.0061303394998280004,up,up,1.0
"Meta Platforms, Inc.",2024-01-22,381.78,2024-01-29,5,401.02,383.76112745826595,0.05039551574205042,0.00518918607120848,up,up,1.0
"Meta Platforms, Inc.",2024-01-23,385.2,2024-01-24,1,390.7,384.5497020574001,0.014278296988577363,-0.0016882085737276152,up,flat,0.0
"Meta Platforms, Inc.",2024-01-23,385.2,2024-01-25,2,393.18,383.9418807354038,0.02071651090342684,-0.003266145546719079,up,down,0.0
"Meta Platforms, Inc.",2024-01-23,385.2,2024-01-26,3,394.14,384.0121731230362,0.023208722741433017,-0.0030836627127824798,up,down,0.0
"Meta Platforms, Inc.",2024-01-23,385.2,2024-01-29,4,401.02,383.64627249529065,0.04106957424714432,-0.004033560500283861,up,down,0.0
"Meta Platforms, Inc.",2024-01-23,385.2,2024-01-30,5,400.06,383.2125457571626,0.038577362409138144,-0.005159538532807303,up,down,0.0
"Meta Platforms, Inc.",2024-01-24,390.7,2024-01-25,1,393.18,391.1814908731918,0.006347581264397282,0.0012323800184075528,up,flat,0.0
"Meta Platforms, Inc.",2024-01-24,390.7,2024-01-26,2,394.14,390.9471687162722,0.008804709495776806,0.0006326304486106966,up,flat,0.0
"Meta Platforms, Inc.",2024-01-24,390.7,2024-01-29,3,401.02,390.0900366724476,0.026414128487330418,-0.0015612063669117149,up,flat,0.0
"Meta Platforms, Inc.",2024-01-24,390.7,2024-01-30,4,400.06,389.2956501621261,0.02395700025595089,-0.0035944454514304953,up,down,0.0
"Meta Platforms, Inc.",2024-01-24,390.7,2024-01-31,5,390.14,389.07899527818756,-0.0014333248016380913,-0.004148975484546778,flat,down,0.0
"Meta Platforms, Inc.",2024-01-25,393.18,2024-01-26,1,394.14,390.33751769688456,0.00244162978788336,-0.007229468190435541,up,down,0.0
"Meta Platforms, Inc.",2024-01-25,393.18,2024-01-29,2,401.02,389.2910086610236,0.019939976601047803,-0.009891121977151385,up,down,0.0
"Meta Platforms, Inc.",2024-01-25,393.18,2024-01-30,3,400.06,388.4686239145574,0.017498346813164443,-0.011982746033477347,up,down,0.0
"Meta Platforms, Inc.",2024-01-25,393.18,2024-01-31,4,390.14,388.218605420392,-0.007731827661630857,-0.01261863416147311,down,down,1.0
"Meta Platforms, Inc.",2024-01-25,393.18,2024-02-01,5,394.78,388.0174735479186,0.0040693829798056,-0.013130185798060452,up,down,0.0
"Meta Platforms, Inc.",2024-01-26,394.14,2024-01-29,1,401.02,393.58364915141647,0.017455726391637477,-0.001411556423056579,up,flat,0.0
"Meta Platforms, Inc.",2024-01-26,394.14,2024-01-30,2,400.06,392.627401347741,0.01502004363931602,-0.0038377192171791417,up,down,0.0
"Meta Platforms, Inc.",2024-01-26,394.14,2024-01-31,3,390.14,392.092905975107,-0.01014867813467296,-0.005193824592512811,down,down,1.0
"Meta Platforms, Inc.",2024-01-26,394.14,2024-02-01,4,394.78,391.6870560767186,0.0016237885015476388,-0.0062235345899462014,flat,down,0.0
"Meta Platforms, Inc.",2024-01-26,394.14,2024-02-02,5,474.99,391.82840307377955,0.20513015679707725,-0.005864913295327629,up,down,0.0
"Meta Platforms, Inc.",2024-01-29,401.02,2024-01-30,1,400.06,397.2096266894222,-0.002393895566305869,-0.009501703931419386,down,down,1.0
"Meta Platforms, Inc.",2024-01-29,401.02,2024-01-31,2,390.14,396.76595630721357,-0.02713081641813375,-0.010608058682326095,down,down,1.0
"Meta Platforms, Inc.",2024-01-29,401.02,2024-02-01,3,394.78,396.12599593801644,-0.015560321180988502,-0.012203890234859951,down,down,1.0
