mae,rmse,mape,r2,company,split
0.17854079604148865,0.19414168382505587,0.009110634215176105,-1.917243242263794,Alphabet Inc.,0
0.20603828132152557,0.22102203789984826,0.010557964444160461,0.11783653497695923,Alphabet Inc.,0
0.3470081388950348,0.424627613563793,0.017606472596526146,-1.1971688270568848,Alphabet Inc.,0
0.556867241859436,0.6550661944654675,0.028124775737524033,-3.1830244064331055,Alphabet Inc.,0
0.5251621007919312,0.5973851954325874,0.026435932144522667,-1.527827262878418,Alphabet Inc.,0
0.7142780423164368,0.7505042050222863,0.03575032949447632,-2.334928274154663,Alphabet Inc.,0
0.9658664464950562,0.9772893413276686,0.04807710275053978,-53.94101333618164,Alphabet Inc.,0
0.12025642395019531,0.15201902627565786,0.005981661844998598,-0.5259982347488403,Alphabet Inc.,0
0.18396759033203125,0.19042765298392347,0.009104080498218536,-0.683814287185669,Alphabet Inc.,0
0.09396286308765411,0.11987249525762927,0.004661540035158396,0.6409101486206055,Alphabet Inc.,0
0.19408226013183594,0.24679852037403602,0.00961226411163807,-0.36862266063690186,Alphabet Inc.,0
0.11640854179859161,0.14793310927509928,0.005753201432526112,0.6115427613258362,Alphabet Inc.,0
0.4037071168422699,0.42996298888521073,0.019502904266119003,-2.2310636043548584,Alphabet Inc.,0
0.3200260102748871,0.44347102906111435,0.015107137151062489,-0.3604532480239868,Alphabet Inc.,0
0.47824937105178833,0.5824287644406724,0.022505056113004684,-1.1804368495941162,Alphabet Inc.,0
0.8233791589736938,0.8965329757514792,0.03845147043466568,-4.757012367248535,Alphabet Inc.,0
0.7934085726737976,0.832654835733253,0.03682693839073181,-9.690051078796387,Alphabet Inc.,0
