horizon,company,model,calibration,margin,score,acc_test,f1_macro_test,operable_share,operable_accuracy,operable_f1,dir_acc,dir_f1,dir_acc_operable,high_vol_dir_acc_operable,low_vol_dir_acc_operable,high_vol_dir_f1,low_vol_dir_f1,high_vol_coverage,low_vol_coverage
3,Apple Inc.,tcn,temperature,0.04,0.35831250988363905,0.43586206896551727,0.27922955057116655,0.36137931034482756,0.183206106870229,0.1032258064516129,0.16382252559726962,0.20168067226890757,0.4897959183673469,0.48936170212765956,0.5,0.2875,0.02564102564102564,0.6831955922865014,0.03867403314917127
3,Apple Inc.,tcn,temperature,0.06,0.3605671814765336,0.4413793103448276,0.28210760886374775,0.35586206896551725,0.18604651162790697,0.10457516339869281,0.16382252559726962,0.20168067226890757,0.4897959183673469,0.48936170212765956,0.5,0.2875,0.02564102564102564,0.6776859504132231,0.03314917127071823
3,Apple Inc.,tcn,temperature,0.08,0.35905133538767153,0.4413793103448276,0.28107661433124775,0.3503448275862069,0.18503937007874016,0.10409745293466223,0.16040955631399317,0.2,0.49473684210526314,0.5,0.3333333333333333,0.2911392405063291,0.012987012987012988,0.6694214876033058,0.03038674033149171
3,Apple Inc.,tcn,temperature,0.1,0.3568532913254142,0.4413793103448276,0.2790297800376733,0.34344827586206894,0.18072289156626506,0.10204081632653061,0.15358361774744028,0.1939655172413793,0.4891304347826087,0.5,0.0,0.28846153846153844,0.0,0.6584022038567493,0.027624309392265192
3,Apple Inc.,tcn,temperature,0.12,0.3582558585102342,0.4496551724137931,0.2811568876548958,0.3296551724137931,0.1799163179916318,0.1016548463356974,0.14675767918088736,0.18695652173913044,0.4777777777777778,0.48863636363636365,0.0,0.2792207792207792,0.0,0.6363636363636364,0.022099447513812154
3,Apple Inc.,tcn,temperature,0.14,0.35891914770435807,0.45517241379310347,0.2828151106402054,0.31862068965517243,0.18181818181818182,0.10256410256410257,0.14334470989761092,0.18502202643171806,0.4827586206896552,0.4883720930232558,0.0,0.27631578947368424,0.0,0.6170798898071626,0.019337016574585635
3,Apple Inc.,tcn,temperature,0.16,0.35216850400000654,0.45241379310344826,0.2755936737931198,0.30482758620689654,0.167420814479638,0.09560723514211887,0.12627986348122866,0.16818181818181818,0.4625,0.46835443037974683,0.0,0.25517241379310346,0.0,0.5895316804407713,0.019337016574585635
3,Apple Inc.,tcn,temperature,0.18,0.35139063402323517,0.45379310344827584,0.27502830919601884,0.2993103448275862,0.16589861751152074,0.09486166007905139,0.12286689419795221,0.1651376146788991,0.46153846153846156,0.4675324675324675,0.0,0.2517482517482518,0.0,0.5785123966942148,0.019337016574585635
3,Apple Inc.,tcn,temperature,0.2,0.3519370862276894,0.45517241379310347,0.2757047845347407,0.2979310344827586,0.16666666666666666,0.09523809523809523,0.12286689419795221,0.1651376146788991,0.46153846153846156,0.4675324675324675,0.0,0.2517482517482518,0.0,0.5785123966942148,0.016574585635359115
3,Apple Inc.,ensemble,temperature,0.0,0.34927766886808,0.5655172413793104,0.27319417217019987,0.06896551724137931,0.16,0.16078093597473442,0.027303754266211604,0.05123588148633164,0.4,0.6666666666666666,0.2857142857142857,0.056338028169014086,0.043010752688172046,0.04132231404958678,0.09668508287292818
3,Apple Inc.,ensemble,temperature,0.02,0.34043927925172673,0.5682758620689655,0.2586844050258685,0.04827586206896552,0.11428571428571428,0.10896057347670252,0.013651877133105802,0.026877059129530083,0.36363636363636365,0.75,0.14285714285714285,0.04285714285714286,0.011363636363636364,0.03581267217630854,0.06077348066298342
3,Apple Inc.,ensemble,temperature,0.04,0.34087419861193463,0.5793103448275863,0.25770273790914683,0.030344827586206897,0.13636363636363635,0.14074074074074075,0.010238907849829351,0.020355440737606343,0.42857142857142855,1.0,0.2,0.029411764705882353,0.011494252873563218,0.02203856749311295,0.03867403314917127
3,Apple Inc.,ensemble,temperature,0.06,0.3423295111498947,0.593103448275862,0.25720308821956434,0.011034482758620689,0.25,0.22857142857142856,0.006825938566552901,0.013493866424352567,0.5,1.0,0.3333333333333333,0.014925373134328358,0.011764705882352941,0.005509641873278237,0.016574585635359115
3,Apple Inc.,ensemble,temperature,0.08,0.33977809706257983,0.593103448275862,0.2528935185185185,0.006896551724137931,0.2,0.13333333333333333,0.0034129692832764505,0.007042253521126761,0.5,1.0,0.0,0.014925373134328358,0.0,0.005509641873278237,0.008287292817679558
3,Apple Inc.,ensemble,temperature,0.1,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,ensemble,temperature,0.12,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,ensemble,temperature,0.14,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,ensemble,temperature,0.16,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,ensemble,temperature,0.18,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,ensemble,temperature,0.2,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.0,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.02,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.04,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.06,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.08,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.1,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.12,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.14,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.16,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.18,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,tcn,platt,0.2,0.33791267546866155,0.5958620689655172,0.24891961970613655,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Apple Inc.,ensemble,platt,0.0,0.3613511262851414,0.5641379310344827,0.28889505709216384,0.1006896551724138,0.2191780821917808,0.1198501872659176,0.05460750853242321,0.0855614973262032,0.47058823529411764,0.0,0.48484848484848486,0.0,0.13793103448275862,0.011019283746556474,0.19060773480662985
3,Apple Inc.,ensemble,platt,0.02,0.3594462855152511,0.5737931034482758,0.28551226551226555,0.07862068965517241,0.22807017543859648,0.12380952380952381,0.04436860068259386,0.0718232044198895,0.4642857142857143,0.0,0.48148148148148145,0.0,0.11818181818181818,0.005509641873278237,0.15193370165745856
3,Apple Inc.,ensemble,platt,0.04,0.3516487056780535,0.5751724137931035,0.27222521247099585,0.06344827586206897,0.17391304347826086,0.09876543209876543,0.027303754266211604,0.045454545454545456,0.34782608695652173,0.0,0.36363636363636365,0.0,0.0761904761904762,0.005509641873278237,0.12154696132596685
