horizon,company,model,calibration,acc_test,f1_macro_test,operable_share,operable_accuracy,operable_f1,dir_acc,dir_f1,dir_acc_operable,high_vol_dir_acc_operable,low_vol_dir_acc_operable,high_vol_dir_f1,low_vol_dir_f1,high_vol_coverage,low_vol_coverage
1,"Meta Platforms, Inc.",ensemble,raw,0.7109634551495017,0.3435896061539261,0.05813953488372093,0.2857142857142857,0.26164874551971323,0.06134969325153374,0.11274259448416751,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.11655011655011654,0.10748299319727891,0.07308970099667775,0.04318936877076412
1,"Meta Platforms, Inc.",tcn,temperature,0.6362126245847176,0.33379864026681455,0.17940199335548174,0.17592592592592593,0.13011494252873565,0.1165644171779141,0.16886741814278047,0.5757575757575758,0.3333333333333333,0.6666666666666666,0.06984478935698449,0.22535211267605634,0.13953488372093023,0.21926910299003322
1,"Meta Platforms, Inc.",ensemble,temperature,0.6760797342192691,0.37146596150506417,0.13122923588039867,0.24050632911392406,0.22857142857142856,0.1165644171779141,0.19653052261747916,0.6785714285714286,0.7272727272727273,0.6470588235294118,0.1792152704135737,0.2105068442471328,0.12624584717607973,0.1362126245847176
1,"Meta Platforms, Inc.",tcn,platt,0.729235880398671,0.2811399295549151,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,"Meta Platforms, Inc.",ensemble,platt,0.729235880398671,0.2811399295549151,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,"Meta Platforms, Inc.",tcn,isotonic,0.729235880398671,0.2811399295549151,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,"Meta Platforms, Inc.",ensemble,isotonic,0.7026578073089701,0.322526303624697,0.054817275747508304,0.21212121212121213,0.22857142857142856,0.04294478527607362,0.08058902275769746,0.7,0.5714285714285714,1.0,0.09639953542392567,0.06520657043305127,0.08970099667774087,0.019933554817275746
1,"Meta Platforms, Inc.",stacked,meta,0.7275747508305648,0.28076923076923077,0.0016611295681063123,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0033222591362126247,0.0
1,Microsoft Corporation,tcn,raw,0.3820689655172414,0.34265470072463233,0.6620689655172414,0.19791666666666666,0.19576729643511737,0.40948275862068967,0.4737615135673388,0.5621301775147929,0.5697674418604651,0.5542168674698795,0.44045954045954044,0.44603033006244425,0.6556473829201102,0.6685082872928176
1,Microsoft Corporation,ensemble,raw,0.5006896551724138,0.3517309276977785,0.3889655172413793,0.19148936170212766,0.1828358208955224,0.23275862068965517,0.31093099178205563,0.5510204081632653,0.5675675675675675,0.5409836065573771,0.2632931726907631,0.34562607204116635,0.2809917355371901,0.4972375690607735
1,Microsoft Corporation,tcn,temperature,0.44689655172413795,0.35561543215278296,0.5117241379310344,0.1940700808625337,0.19026870007262164,0.3103448275862069,0.39436964504283967,0.5538461538461539,0.5714285714285714,0.5373134328358209,0.3762183235867447,0.3363486842105263,0.49586776859504134,0.5276243093922652
1,Microsoft Corporation,ensemble,temperature,0.49379310344827587,0.36010357960612344,0.41793103448275865,0.19801980198019803,0.19089976689976687,0.25862068965517243,0.33744331065759636,0.5555555555555556,0.575,0.5441176470588235,0.2846320346320346,0.3723347547974414,0.29476584022038566,0.5414364640883977
1,Microsoft Corporation,tcn,platt,0.68,0.2698412698412698,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,Microsoft Corporation,ensemble,platt,0.68,0.2698412698412698,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,Microsoft Corporation,tcn,isotonic,0.6262068965517241,0.3298122164283335,0.14482758620689656,0.21904761904761905,0.11979166666666667,0.09913793103448276,0.1513157894736842,0.5348837209302325,0.625,0.5142857142857142,0.07692307692307693,0.20689655172413793,0.06887052341597796,0.22099447513812154
1,Microsoft Corporation,ensemble,isotonic,0.6275862068965518,0.3433884553449771,0.15724137931034482,0.22807017543859648,0.16254144498419307,0.11206896551724138,0.16886624203821654,0.52,0.5625,0.5,0.1264957264957265,0.20490196078431372,0.09641873278236915,0.21823204419889503
1,Microsoft Corporation,stacked,meta,0.68,0.2698412698412698,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
