company,horizon,down,flat,up
Microsoft Corporation,3,0.11721611721611722,0.34798534798534797,0.5347985347985348
NVIDIA Corporation,3,0.10891089108910891,0.32673267326732675,0.5643564356435643
NVIDIA Corporation,3,0.10743801652892562,0.36363636363636365,0.5289256198347108
NVIDIA Corporation,3,0.1267605633802817,0.30633802816901406,0.5669014084507042
"Tesla, Inc.",3,0.47257383966244726,0.28270042194092826,0.24472573839662448
"Tesla, Inc.",3,0.39565217391304347,0.3217391304347826,0.2826086956521739
"Tesla, Inc.",3,0.38095238095238093,0.329004329004329,0.29004329004329005
Alphabet Inc.,4,0.012295081967213115,0.26639344262295084,0.7213114754098361
Alphabet Inc.,4,0.01020408163265306,0.3622448979591837,0.6275510204081632
Alphabet Inc.,4,0.0,0.25704225352112675,0.7429577464788732
"Amazon.com, Inc.",4,0.24034334763948498,0.19742489270386265,0.5622317596566524
"Amazon.com, Inc.",4,0.24786324786324787,0.18803418803418803,0.5641025641025641
"Amazon.com, Inc.",4,0.2423076923076923,0.2153846153846154,0.5423076923076923
Apple Inc.,4,0.28448275862068967,0.21982758620689655,0.4956896551724138
Apple Inc.,4,0.27638190954773867,0.24120603015075376,0.4824120603015075
Apple Inc.,4,0.1858108108108108,0.1554054054054054,0.6587837837837838
"Meta Platforms, Inc.",4,0.287292817679558,0.39779005524861877,0.3149171270718232
"Meta Platforms, Inc.",4,0.3687150837988827,0.3463687150837989,0.2849162011173184
"Meta Platforms, Inc.",4,0.34156378600823045,0.40329218106995884,0.2551440329218107
Microsoft Corporation,4,0.14285714285714285,0.12903225806451613,0.728110599078341
Microsoft Corporation,4,0.12440191387559808,0.19138755980861244,0.6842105263157895
Microsoft Corporation,4,0.12292358803986711,0.15282392026578073,0.7242524916943521
NVIDIA Corporation,4,0.14705882352941177,0.4117647058823529,0.4411764705882353
NVIDIA Corporation,4,0.12037037037037036,0.5046296296296297,0.375
NVIDIA Corporation,4,0.14006514657980457,0.3778501628664495,0.4820846905537459
"Tesla, Inc.",4,0.5058823529411764,0.27058823529411763,0.2235294117647059
"Tesla, Inc.",4,0.39086294416243655,0.28426395939086296,0.3248730964467005
"Tesla, Inc.",4,0.4349593495934959,0.2845528455284553,0.2804878048780488
Alphabet Inc.,5,0.011673151750972763,0.33073929961089493,0.6575875486381323
Alphabet Inc.,5,0.0,0.47904191616766467,0.5209580838323353
