company,horizon,down,flat,up
Alphabet Inc.,5,0.0,0.3786407766990291,0.6213592233009708
"Amazon.com, Inc.",5,0.08588957055214724,0.6257668711656442,0.2883435582822086
"Amazon.com, Inc.",5,0.1581769436997319,0.5415549597855228,0.3002680965147453
"Amazon.com, Inc.",5,0.1256544502617801,0.518324607329843,0.35602094240837695
Apple Inc.,5,0.08176100628930817,0.9182389937106918,0.0
Apple Inc.,5,0.13544668587896252,0.8645533141210374,0.0
Apple Inc.,5,0.1,0.9,0.0
"Meta Platforms, Inc.",5,0.17829457364341086,0.6124031007751938,0.20930232558139536
"Meta Platforms, Inc.",5,0.23655913978494625,0.6953405017921147,0.06810035842293907
"Meta Platforms, Inc.",5,0.2205128205128205,0.7025641025641025,0.07692307692307693
Microsoft Corporation,5,0.02702702702702703,0.7905405405405406,0.18243243243243243
Microsoft Corporation,5,0.005449591280653951,0.8228882833787466,0.17166212534059946
Microsoft Corporation,5,0.004739336492890996,0.7867298578199052,0.20853080568720378
NVIDIA Corporation,5,0.12987012987012986,0.7207792207792207,0.14935064935064934
NVIDIA Corporation,5,0.08857142857142856,0.7285714285714285,0.18285714285714286
NVIDIA Corporation,5,0.06726457399103139,0.8116591928251121,0.1210762331838565
"Tesla, Inc.",5,0.5111111111111111,0.38333333333333336,0.10555555555555556
"Tesla, Inc.",5,0.3649851632047478,0.4807121661721068,0.1543026706231454
"Tesla, Inc.",5,0.35359116022099446,0.44751381215469616,0.19889502762430938
