company,horizon,down,flat,up
NVIDIA Corporation,4,0.12962962962962962,0.5046296296296297,0.36574074074074076
NVIDIA Corporation,4,0.15960912052117263,0.3583061889250814,0.4820846905537459
"Tesla, Inc.",4,0.5058823529411764,0.2901960784313726,0.20392156862745098
"Tesla, Inc.",4,0.38578680203045684,0.28426395939086296,0.3299492385786802
"Tesla, Inc.",4,0.4105691056910569,0.2804878048780488,0.3089430894308943
Alphabet Inc.,5,0.023346303501945526,0.2840466926070039,0.6926070038910506
Alphabet Inc.,5,0.005988023952095809,0.40718562874251496,0.5868263473053892
Alphabet Inc.,5,0.0033333333333333335,0.29,0.7066666666666667
"Amazon.com, Inc.",5,0.22134387351778656,0.23715415019762845,0.541501976284585
"Amazon.com, Inc.",5,0.2736318407960199,0.208955223880597,0.5174129353233831
"Amazon.com, Inc.",5,0.2490842490842491,0.20512820512820512,0.5457875457875457
Apple Inc.,5,0.2109704641350211,0.5991561181434599,0.189873417721519
Apple Inc.,5,0.2011173184357542,0.5865921787709497,0.2122905027932961
Apple Inc.,5,0.2,0.5129032258064516,0.2870967741935484
"Meta Platforms, Inc.",5,0.39473684210526316,0.12105263157894737,0.4842105263157895
"Meta Platforms, Inc.",5,0.5098039215686274,0.13071895424836602,0.35947712418300654
"Meta Platforms, Inc.",5,0.5423076923076923,0.15384615384615385,0.3038461538461538
Microsoft Corporation,5,0.10869565217391304,0.030434782608695653,0.8608695652173913
Microsoft Corporation,5,0.14130434782608695,0.04891304347826087,0.8097826086956522
Microsoft Corporation,5,0.10576923076923077,0.05128205128205128,0.842948717948718
NVIDIA Corporation,5,0.1324200913242009,0.319634703196347,0.547945205479452
NVIDIA Corporation,5,0.10382513661202186,0.4207650273224044,0.47540983606557374
NVIDIA Corporation,5,0.11384615384615385,0.3076923076923077,0.5784615384615385
"Tesla, Inc.",5,0.4807692307692308,0.2153846153846154,0.3038461538461538
"Tesla, Inc.",5,0.44505494505494503,0.2087912087912088,0.34615384615384615
"Tesla, Inc.",5,0.39453125,0.26171875,0.34375
