company,horizon,down,flat,up
"Meta Platforms, Inc.",5,0.5894428152492669,0.0,0.41055718475073316
Microsoft Corporation,5,0.08813559322033898,0.0,0.911864406779661
Microsoft Corporation,5,0.030303030303030304,0.0,0.9696969696969697
Microsoft Corporation,5,0.05527638190954774,0.0,0.9447236180904522
NVIDIA Corporation,5,0.4387755102040816,0.0,0.5612244897959183
NVIDIA Corporation,5,0.4444444444444444,0.0,0.5555555555555556
NVIDIA Corporation,5,0.5132530120481927,0.0,0.4867469879518072
"Tesla, Inc.",5,0.6638176638176638,0.0,0.33618233618233617
"Tesla, Inc.",5,0.6875,0.0,0.3125
"Tesla, Inc.",5,0.540785498489426,0.0,0.459214501510574
